van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
297707,081 - Precinct 81,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23452, 23669, 23456",3822,1884
1854599,625 - Mill Run,Loudoun,R03 - Loudoun,R03A - Ashburn,028,20148,3030,1645
2228513,305 - Sunnyside,Frederick,R12 - Shenandoah,R12E - Winchester,032,"20141, 22601, 22655, 22603",1648,530
2257764,104 - Precinct 104,Arlington,R01 - Inner Nova,R01C - Ballston,001,"22205, 22201, 22203",4083,3340
296013,924 - Spindle,Fairfax,R02 - Fairfax,R02B - Centreville,010,"20120, 20121",2647,1769
296371,102 - Ewing,Lee,R13 - Southwest,R13B - Galax,045,"24248, 24281",915,33
296680,209 - Independent Hill,Prince William,R04 - Prince William,R04D - HD 22,022,"22309, 20181, 20112",2609,962
296738,708 - River Oaks,Prince William,R04 - Prince William,R04B - Dumfries,023,"22191, 22026",3858,2961
297248,105 - East Hampton,Hampton (City),R08 - Newport News,R08A - Hampton,087,"23666, 23663, 23669, 23667, 23668, 23368",3837,2711
297313,003 - Metz,Manassas (City),R03 - Loudoun,R03E - Manassas,020,20110,4273,2342
297358,311 - Newmarket,Newport News (City),R08 - Newport News,R08D - Newport News,085,"23606, 23605",3287,2450
297495,301 - Three Hundred One,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,"23222, 23227",1618,1468
297522,606 - Six Hundred Six,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,23222,2711,2459
948797,204 - Precinct B-4,Montgomery,R13 - Southwest,R13A -  Greater CD9,042,24073,3429,1504
295581,301 - Slate,Buchanan,R13 - Southwest,R13B - Galax,043,"24620, 24658, 24614, 24634",1227,119
1824853,710 - Powells Creek,Prince William,R04 - Prince William,R04B - Dumfries,023,22191,3651,2864
1835303,112 - Burke-Nickens,Prince William,R03 - Loudoun,R03B - HD 21,021,"20169, 20137, 20187, 20155, 22046, 20109",4725,2389
295547,202 - Rainbow Forest,Botetourt,R12 - Shenandoah,R12B - North Roanoke,037,"24012, 24064, 24179, 24175, 24019",2704,416
295973,811 - Pohick,Fairfax,R04 - Prince William,R04H - West Springfield,015,"22015, 22152",2343,1531
297432,001 - East Ward,Norton (City),R13 - Southwest,R13B - Galax,045,"24293, 24219, 24216, 24230, 24273",2664,325
948798,309 - Ashland,Prince William,R04 - Prince William,R04B - Dumfries,024,"22025, 20112",2468,1307
2257678,132 - Precinct 132,Arlington,R01 - Inner Nova,R01B - Arlington,002,"22206, 22202",1495,1110
296208,108 - Hunton,Henrico,R06 - North Richmond,R06E - North,059,"23060, 23059",1082,438
296938,504 - Public Safety,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22551, 22407, 22553",3869,1349
297598,501 - Ward No 5,Staunton (City),R12 - Shenandoah,R12D - Staunton,036,"24402, 24401",3595,2011
1569598,218 - University Center,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20147,3010,1799
2302172,325 - Creighton,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20166, 20152, 20148, 20105",3942,2357
295344,502 - Rue,Accomack,R10 - Virginia Beach / Norfolk,R10F - North,100,"23301, 23421, 23357",1109,749
295533,703 - Thaxton Baptist Church,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24523, 24174",1380,166
295741,501 - Craig City,Craig,R13 - Southwest,R13A -  Greater CD9,037,24127,761,46
295745,303 - Cardova,Culpeper,R05 - Fredericksburg,R05E - West,061,"22701, 22737, 20186",2114,629
296695,302 - Potomac,Prince William,R04 - Prince William,R04B - Dumfries,023,"22026, 22191",3545,2638
296851,302 - Daugherty,Russell,R13 - Southwest,R13B - Galax,044,"24266, 24225, 24260",528,38
296971,702 - Whitson,Stafford,R04 - Prince William,R04E - HD 64,064,"22554, 22304",3342,1924
297155,024 - Oaklette,Chesapeake (City),R09 - Suffolk,R09F - South,092,"23325, 23324",3185,1756
297221,005 - Five,Fairfax (City),R02 - Fairfax,R02C - East Fairfax,011,"22204, 22031, 22030",2921,1880
297447,009 - Third Baptist Church,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,"23707, 23704, 23435",2495,1978
295626,401 - Dawn,Caroline,R05 - Fredericksburg,R05C - HD 66,066,"22427, 22546, 23047, 23069",3069,1352
1866913,006 - Hollins Road,Roanoke (City),R12 - Shenandoah,R12B - North Roanoke,038,"24017, 24013, 24012, 24016",3543,1720
2228456,404 - White Oak School,Frederick,R12 - Shenandoah,R12E - Winchester,031,22655,2664,788
2228497,202 - West Gate,Prince William,R03 - Loudoun,R03B - HD 21,021,20109,2524,1721
2274031,703 - Pughsville,Suffolk (City),R09 - Suffolk,R09C - HD 89,084,23435,2339,1760
295416,101 - Vera,Appomattox,R14 - Charlottesville,R14D - South,056,"23958, 24504, 24522",862,108
295512,205 - Saunders Vol Fire Co,Bedford,R13 - Southwest,R13E - Lynchburg,051,"24121, 24104, 24571, 24139, 24523",2269,332
295675,205 - Falling Creek,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,076,"23234, 23237",3990,2729
295873,410 - Rose Hill,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22310, 22315, 22314",5281,3464
296683,102 - Cedar Point,Prince William,R04 - Prince William,R04D - HD 22,022,"20181, 20136, 22315, 20170",2822,1381
297496,302 - Three Hundred Two,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,"23227, 23222",1593,1367
2228464,306 - Rutland,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23227, 23116",2241,722
295359,201 - Jack Jouett,Albemarle,R14 - Charlottesville,R14E - UV,055,"22903, 22901, 22936",3753,2386
295738,402 - Paint Bank,Craig,R13 - Southwest,R13A -  Greater CD9,037,"24426, 24131",82,8
296068,702 - Rocky Mount West,Franklin,R13 - Southwest,R13A -  Greater CD9,039,24151,2090,576
296117,501 - Manakin,Goochland,R06 - North Richmond,R06B - HD 57,057,"23103, 23039",2372,670
296122,105 - Mount Rogers,Grayson,R13 - Southwest,R13B - Galax,046,"24292, 23225, 24363",372,28
296352,501 - Oldmill,King and Queen,R05 - Fredericksburg,R05A - East,068,"23156, 23110, 23091, 23149, 23108",1094,171
296440,622 - Farmwell Station,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"20147, 22182",3698,2159
296893,202 - Rich Valley,Smyth,R13 - Southwest,R13B - Galax,046,"24318, 24370",795,55
297093,102 - City Hall,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,22314,3194,2436
297491,208 - Two Hundred Eight,Richmond (City),R06 - North Richmond,R06A - Downtown,078,23220,2952,2452
297603,201 - Ebenezer,Suffolk (City),R09 - Suffolk,R09C - HD 89,084,"23436, 23433, 23432, 24614",2158,607
297649,023 - Precinct 23,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,095,"23505, 23464, 23462",3453,1367
297709,083 - Precinct 83,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23453, 23456",3783,1202
1569633,059 - Clearfield,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,23320,2750,1191
2228507,504 - Vaucluse Spring,Frederick,R12 - Shenandoah,R12E - Winchester,031,"20155, 22655, 22645, 22624",2984,726
2302165,631 - Marblehead,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"22180, 20166, 20148, 20147",2697,1504
295415,501 - Madison,Amherst,R13 - Southwest,R13E - Lynchburg,053,"24521, 24572, 24574, 24504",4469,1165
295961,721 - Merrifield,Fairfax,R02 - Fairfax,R02C - East Fairfax,012,"22202, 22042, 22031, 22180, 22030",4720,3436
296248,308 - Ridge,Henrico,R06 - North Richmond,R06G - West,058,23229,1584,870
296642,201 - Powhatan Station,Powhatan,R14 - Charlottesville,R14A - Central,072,"23139, 23120, 23112",2030,290
296892,201 - Seven Mile Ford,Smyth,R13 - Southwest,R13B - Galax,046,"24319, 24354",2078,124
297469,033- Pinecrest Baptist Church,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,23701,1312,293
296939,505 - Brock Road Elementary,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22551, 22508, 22405, 22553, 22407",4956,1612
296742,201 - Draper,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24084, 24324, 24301, 24141",1731,165
295508,103 - Chamblissburg Baptist Church,Bedford,R13 - Southwest,R13E - Lynchburg,051,"24179, 24095, 24121",2013,226
295557,406 - Fincastle,Botetourt,R12 - Shenandoah,R12B - North Roanoke,037,"24019, 24175, 24085, 24066, 24090",3659,604
295718,509 - Cranbeck,Chesterfield,R07 - South Richmond,R07H - West,072,23235,2517,1457
296007,917 - Stone,Fairfax,R02 - Fairfax,R02B - Centreville,009,"22030, 20120",4326,2804
296261,405 - Godwin,Henrico,R06 - North Richmond,R06G - West,058,"23238, 23233",2440,1393
296638,705 - Mt Cross,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,24540,1448,203
296935,501 - Belmont Ruritan,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22567, 23117, 22749, 22551, 22508, 22960",2923,694
297054,501 - Precinct 5-1,Westmoreland,R05 - Fredericksburg,R05A - East,067,"23059, 22443, 22406",2988,843
297539,812 - Eight Hundred Twelve,Richmond (City),R07 - South Richmond,R07G - South Garden,077,"23224, 23234",3038,2641
1569603,621 - Dominion Trail,Loudoun,R03 - Loudoun,R03A - Ashburn,028,"20147, 20164, 22204",4032,2251
1996130,405 - South Lindenwood,Roanoke,R12 - Shenandoah,R12C - South Roanoke,039,24179,2052,422
2257705,704 - Poole,Stafford,R04 - Prince William,R04E - HD 64,064,"23322, 22554",5793,3214
295705,218 - New Manchester,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,076,"23832, 23224, 23139",1744,892
296958,403 - Harbour,Stafford,R04 - Prince William,R04E - HD 64,064,22554,2369,882
296984,301 - Courthouse,Sussex,R11 - Southside,R11A - Emporia,083,"23882, 23897, 23830, 23890, 23842",377,135
297208,016 - Ward Sixteen,Danville (City),R13 - Southwest,R13C - The Hollers,049,"24541, 24540",2374,1001
297647,021 - Precinct 21,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,095,"23455, 23462",3974,2739
1854603,629 - Discovery,Loudoun,R03 - Loudoun,R03A - Ashburn,028,20147,1798,1044
2034639,005 - West,Galax (City),R13 - Southwest,R13B - Galax,047,24333,2189,307
2302164,323 - Sycolin Creek,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20175,2582,1097
295595,301 - Curdsville,Buckingham,R14 - Charlottesville,R14A - Central,056,"23901, 23936",1047,248
295885,424 - Huntley,Fairfax,R04 - Prince William,R04G - Spring Hill,016,22306,2970,1964
295925,609 - Marlan,Fairfax,R04 - Prince William,R04C - Groveton,016,"22307, 22308",2502,1588
295926,610 - Sherwood,Fairfax,R04 - Prince William,R04C - Groveton,016,"22308, 22306",2548,1863
296021,104 - Lois,Fauquier,R03 - Loudoun,R03F - Misc,061,"22406, 22720, 22712, 22728",1478,347
296101,103 - Peasley,Gloucester,R11 - Southside,R11B - Gloucester,068,"23061, 23072",1699,261
296952,202 - Roseville,Stafford,R04 - Prince William,R04E - HD 64,064,"22556, 22554",3617,1086
297430,511 - Crossroads,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,094,"23518, 23505, 23503",3175,1724
297453,017 - Victory Life Fellowship,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,091,23702,3030,1985
297461,025 - Waterview Elementary School,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,23707,2027,1104
892251,709 - Freedom,Prince William,R04 - Prince William,R04B - Dumfries,023,22191,3101,2277
1848144,095 - Precinct 95,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,23454,2452,958
1991020,113 - Iron Bridge North,Chesterfield,R07 - South Richmond,R07F - [Retired],074,"23831, 23832, 23836, 23237, 23875",3500,2002
2257692,148 - Precinct 148,Arlington,R01 - Inner Nova,R01E - Clarendon,002,"22206, 22201",2975,2320
2257731,104 - Precinct A-4,Montgomery,R13 - Southwest,R13D - HD 41,041,24060,2709,1806
296284,511 - Mehfoud,Henrico,R07 - South Richmond,R07A - East,081,23231,2363,1634
296793,505 - Clearbrook,Roanoke,R12 - Shenandoah,R12C - South Roanoke,039,"24014, 24018, 24065",1673,300
1706903,708 - Seven Hundred Eight,Richmond (City),R07 - South Richmond,R07D - Placeholder1,079,"23238, 23223, 23219",2195,1815
295571,401 - Sturgeon,Brunswick,R11 - Southside,R11A - Emporia,083,"23856, 23843, 23889, 23868",1613,911
295992,850 - South Run,Fairfax,R04 - Prince William,R04F - Lake Ridge,015,"22153, 22032, 22015, 22039",3156,1712
296065,602 - Bonbrook,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24101, 24088, 24012, 24065, 24184",1936,251
296109,502 - Walker,Gloucester,R11 - Southside,R11B - Gloucester,068,"23061, 23072",2600,495
296262,406 - Lakewood,Henrico,R06 - North Richmond,R06G - West,058,23238,2323,1118
296291,519 - Whitlocks,Henrico,R07 - South Richmond,R07A - East,081,"23803, 23150, 23030, 23231",2345,1009
296582,502 - Five North,Orange,R05 - Fredericksburg,R05E - West,063,"22508, 22567",3567,1325
296809,402 - Mountain View,Rockbridge,R12 - Shenandoah,R12D - Staunton,036,"24483, 24450, 24416, 24435",1788,286
297345,216 - Yates,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23690, 23606, 23602, 23669, 23666",3245,1904
297397,304 - Coleman Place School,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23513, 23502",1722,1346
2257691,121 - Precinct 121,Arlington,R01 - Inner Nova,R01F - Crystal City,002,"22314, 22202",1862,1489
2257743,105 - Precinct A-5,Montgomery,R13 - Southwest,R13D - HD 41,041,"24070, 24060, 24073",1910,934
295475,102 - Stuarts Draft Elementary,Augusta,R12 - Shenandoah,R12D - Staunton,036,"24477, 22980, 22939, 24401",1083,188
295593,101 - New Canton,Buckingham,R14 - Charlottesville,R14A - Central,056,"24590, 22307, 23936, 23004, 23123",1721,656
295949,707 - Mantua,Fairfax,R02 - Fairfax,R02C - East Fairfax,012,"22041, 22031, 22203",2595,1741
296594,301 - Critz/Stella,Patrick,R13 - Southwest,R13A -  Greater CD9,047,"24165, 24171, 24133, 24082",1766,324
297339,321 - Hilton,Newport News (City),R08 - Newport News,R08F - Port Warwick,085,23601,2441,1255
296696,303 - Graham Park,Prince William,R04 - Prince William,R04B - Dumfries,023,"22309, 23231, 22172",2516,1708
1569551,601 - Chilesburg,Caroline,R05 - Fredericksburg,R05C - HD 66,066,"22546, 22401, 23015",2251,808
2257673,120 - Precinct 120,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,22207,3154,2452
2257679,119 - Precinct 119,Arlington,R01 - Inner Nova,R01B - Arlington,002,"22201, 22043, 22209",5685,4326
2302156,823 - Harper Park,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20176,2661,1452
295516,304 - One In Christ Church,Bedford,R13 - Southwest,R13E - Lynchburg,053,24551,1100,156
296374,202 - Flatwoods,Lee,R13 - Southwest,R13B - Galax,045,"24263, 24281",1143,39
296900,601 - Royal Oak East,Smyth,R13 - Southwest,R13B - Galax,046,"24311, 24354",1967,173
297712,086 - Precinct 86,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,100,"23455, 23452, 22556",3478,1581
1569611,206 - Coles,Prince William,R04 - Prince William,R04D - HD 22,022,"20181, 20124, 20109, 20155, 20112",3524,1646
1706901,310 - Three Hundred Ten,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,"23220, 23219",1035,955
2355399,222 - Turner,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,076,"23832, 23234, 23235, 23111",3238,2372
295931,615 - Woodley,Fairfax,R04 - Prince William,R04I - Woodbridge,016,"22204, 24090, 22309",3423,2282
296076,203 - Redland,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22637, 22625, 22603, 22835",3969,683
296294,103 - Scott's Tanyard,Henry,R13 - Southwest,R13A -  Greater CD9,047,"24112, 24089, 24133, 24055",2971,393
296406,416 - Hamilton,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20132, 20175, 20158, 20147, 22655",2787,1179
296449,401 - Mineral,Louisa,R05 - Fredericksburg,R05D - SW,059,"23111, 22960, 23093, 24401, 23117",4816,1196
296501,803 - Chase City West,Mecklenburg,R11 - Southside,R11A - Emporia,050,"23968, 23964, 23924",824,190
296577,202 - Two East,Orange,R05 - Fredericksburg,R05E - West,063,"22508, 22542, 22551, 22567, 22960, 22801, 22701",3236,619
296890,601 - Strasburg West,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,22657,2793,614
297312,002 - Precinct Two,Manassas Park (City),R03 - Loudoun,R03E - Manassas,020,20111,2987,1847
1866919,012 - South Roanoke,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,24014,2874,1239
2228438,432 - Edison #2,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22025, 22310",3794,2817
2257751,135 - Precinct 135,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,"22207, 22101",3458,2572
295814,129 - Keene Mill,Fairfax,R04 - Prince William,R04H - West Springfield,018,22152,1923,1186
296745,301 - Dublin,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24301, 24084",2998,369
297040,502 - Damascus,Washington,R13 - Southwest,R13B - Galax,044,"24340, 24211, 24236",1657,209
297279,101 - Northeast,Harrisonburg (City),R12 - Shenandoah,R12A - Harrisonburg,034,22802,4017,2512
297455,020 - Noble Street Baptist Church,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,"23702, 23704, 23701",2380,1788
297503,309 - Three Hundred Nine,Richmond (City),R06 - North Richmond,R06C - Highland Park,078,23227,998,769
297577,015 - Grandin Court,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,040,"24018, 24015",2796,1423
297639,013 - Precinct 13,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,23452,4381,1785
297060,201 - North Coeburn,Wise,R13 - Southwest,R13B - Galax,045,"24293, 24283, 24630, 24230",1513,163
297007,301 - Cedar Bluff,Tazewell,R13 - Southwest,R13B - Galax,043,"24641, 24609, 24637, 24622",2911,137
2228505,242 - Westbriar #2,Fairfax,R02 - Fairfax,R02I - Vienna,006,22182,1830,1170
296004,914 - Vale,Fairfax,R02 - Fairfax,R02D - Fair Oaks,007,"22181, 22124, 20171",2864,1611
296072,103 - Kernstown,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22601, 22645, 22655, 22602",3139,793
296687,609 - King,Prince William,R04 - Prince William,R04A - Dale City,025,"22193, 20112",2388,1588
297292,101 - First Ward First Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"24501, 24502, 24551",5112,2332
297436,301 - Third Ward First Precinct,Petersburg (City),R11 - Southside,R11D - HD 82,082,23805,3760,3129
295538,202 - Seddon,Bland,R13 - Southwest,R13B - Galax,043,"24360, 24315",943,56
1569577,931 - Carson,Fairfax,R02 - Fairfax,R02F - Herndon,008,20171,2574,1644
2274041,503 - East Cave Spring,Roanoke,R12 - Shenandoah,R12C - South Roanoke,040,24018,2165,723
295420,301 - Us 460,Appomattox,R14 - Charlottesville,R14D - South,056,"24522, 24593, 24538",1232,197
295539,301 - Hollybrook,Bland,R13 - Southwest,R13B - Galax,043,"24366, 24315, 24314",629,23
296463,402 - Pleasant Grove,Lunenburg,R11 - Southside,R11A - Emporia,050,"23974, 23954, 23947, 23952",831,179
296810,403 - Vesuvius,Rockbridge,R12 - Shenandoah,R12D - Staunton,036,"24483, 24472, 24435, 24476",568,70
296907,201 - Boykins-Branchville,Southampton,R09 - Suffolk,R09D - Misc,083,"23828, 23847, 23844, 23874, 23827",1544,760
2274025,405 - Grundy,Buchanan,R13 - Southwest,R13B - Galax,043,24614,603,79
1824847,314 - Cabin Branch,Prince William,R04 - Prince William,R04A - Dale City,024,22193,2666,1543
2257716,129 - Precinct 129,Arlington,R01 - Inner Nova,R01C - Ballston,001,22205,3034,2561
296137,101 - Precinct 1-A,Greensville,R11 - Southside,R11A - Emporia,083,"23847, 23879",542,345
296187,502 - Rural Point,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23116, 23228",3037,783
296330,501 - Walters,Isle of Wight,R09 - Suffolk,R09B - HD 84,084,"23898, 23315, 23487",1230,175
296355,201 - Monroe,King George,R05 - Fredericksburg,R05A - East,067,"22485, 22556",5447,1146
296637,704 - Mt Hermon,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24540, 24527",2914,630
296784,401 - Bonsack,Roanoke,R12 - Shenandoah,R12C - South Roanoke,039,24012,1454,341
297490,207 - Two Hundred Seven,Richmond (City),R06 - North Richmond,R06H - Westhampton,078,23220,2724,2252
297673,047 - Precinct 47,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,099,23452,3616,1265
1854602,628 - Moorefield Station,Loudoun,R03 - Loudoun,R03A - Ashburn,026,"20176, 20148, 20166",2676,1511
2334683,310 - Del Pepper Center,Alexandria (City),R01 - Inner Nova,R01H - Shirlington,004,"23113, 22150, 22311",3155,2552
